,SiteEnergyUse(kBtu),TotalGHGEmissions,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,age_batiment,LargestPropertyUseType,PrimaryPropertyType,BuildingType,Ratio_buildingParSurface,Ratio_parkingParSurface,SurfaceParetage,ComplianceStatus,Outlier,is_energyStarImputed,pr_steam,pr_natural,pr_elec
1476,10642754.0,225.67,1.0,1,33005,0,33005,21.0,41,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,1.0,0.0,16502.5,Compliant,inconnue,False,0.0,0.30847936539733983,0.6915205406420181
1481,729397.1875,5.08,1.0,1,20971,0,20971,68.6,35,Parking,Other,NonResidential,1.0,0.0,10485.5,Compliant,inconnue,True,0.0,0.0,0.9999997429384111
1486,873577.3125,15.11,1.0,3,23910,0,23910,65.4,89,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,5977.5,Compliant,inconnue,True,0.0,0.22368941730042927,0.7763102249750792
1488,431390.4063,17.38,1.0,2,21765,0,21765,80.0,106,Worship Facility,Worship Facility,NonResidential,1.0,0.0,7255.0,Compliant,inconnue,False,0.0,0.7220095659322501,0.27798949222946595
1496,1751483.875,64.88,1.0,2,26560,0,26560,1.0,115,Worship Facility,Worship Facility,NonResidential,1.0,0.0,8853.33333,Compliant,inconnue,False,0.0,0.6517336621212113,0.34826640924684504
1497,116486.6016,0.81,1.0,2,20140,0,20140,49.0,59,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,6713.33333,Compliant,inconnue,False,0.0,0.0,1.0000034201358314
1508,6917280.0,215.56,1.0,2,38845,0,38845,82.0,24,Retail Store,Retail Store,NonResidential,1.0,0.0,12948.33333,Compliant,inconnue,False,0.0,0.5243033388846483,0.47569651654985773
1509,7619445.0,173.75,1.0,1,26092,0,26092,40.0,63,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,1.0,0.0,13046.0,Compliant,inconnue,False,0.0,0.34312866619550375,0.6568713338044962
1512,1213869.75,55.3,1.0,1,25500,0,25500,98.0,49,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,12750.0,Compliant,inconnue,False,0.0,0.8362692949552454,0.16373091099765852
1513,1242311.5,25.09,1.0,1,41895,0,41895,55.6,55,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,20947.5,Compliant,inconnue,True,0.0,0.2866342298207817,0.7133653677036718
1514,2497942.75,46.9,1.0,2,56193,0,56193,57.0,58,Retail Store,Retail Store,NonResidential,1.0,0.0,18731.0,Compliant,inconnue,True,0.0,0.25580730383032196,0.7441923959226047
1518,1379932.5,60.34,1.0,3,35448,0,35448,97.0,94,K-12 School,K-12 School,NonResidential,1.0,0.0,8862.0,Compliant,inconnue,False,0.0,0.7966933165209168,0.20330632114251965
1519,9336239.0,208.53,1.0,1,29214,0,29214,8.0,50,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,1.0,0.0,14607.0,Compliant,inconnue,False,0.0,0.33299897314111176,0.6670010268588883
1522,14029480.0,384.85,1.0,1,89103,43035,46068,34.0,16,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,0.52,48.298,44551.5,Compliant,inconnue,False,0.0,0.44345613664939826,0.5565437920721225
1523,1331122.125,45.38,1.0,1,32000,0,32000,77.2,55,Other - Recreation,Other,NonResidential,1.0,0.0,16000.0,Compliant,inconnue,True,0.0,0.5878431327253313,0.41215677336893486
1524,935580.3125,38.86,1.0,2,31140,0,31140,62.6,106,Other,Mixed Use Property,NonResidential,1.0,0.0,10380.0,Compliant,inconnue,True,0.0,0.7492323113629008,0.2507673546198098
1525,3035962.25,78.22,1.0,3,41478,0,41478,3.0,41,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,10369.5,Compliant,inconnue,False,0.0,0.4073104005163437,0.5926895171374413
1526,752104.0,5.24,1.0,1,39840,0,39840,2.0,36,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,19920.0,Compliant,inconnue,False,0.0,0.0,1.0
1534,1533245.75,38.52,1.0,1,30576,15576,15000,74.0,12,Other,Other,Nonresidential COS,0.49,50.942,15288.0,Compliant,inconnue,True,0.0,0.39341899366099664,0.6065811693917952
1537,306911.0938,6.61,1.0,2,21528,0,21528,83.6,92,Social/Meeting Hall,Other,NonResidential,1.0,0.0,7176.0,Compliant,inconnue,True,0.0,0.3160426649914732,0.6839570293825593
1538,1094940.75,13.14,1.0,2,30000,0,30000,70.4,88,Other,Other,NonResidential,1.0,0.0,10000.0,Compliant,inconnue,True,0.0,0.10902873055003205,0.8909714977728247
1557,5274642.0,36.77,1.0,2,30087,0,30087,58.0,74,Other,Other,NonResidential,1.0,0.0,10029.0,Compliant,inconnue,True,0.0,0.0,0.9999998104136736
1558,786253.6875,29.24,1.0,1,40445,0,40445,92.0,41,Worship Facility,Worship Facility,NonResidential,1.0,0.0,20222.5,Compliant,inconnue,False,0.0,0.6550493920577002,0.3449510053967155
1559,1137967.5,13.29,1.0,1,23500,0,23500,53.0,20,Retail Store,Retail Store,NonResidential,1.0,0.0,11750.0,Compliant,inconnue,False,0.0,0.1020099431662152,0.8979896174539256
1560,1404253.75,31.79,1.0,1,22420,0,22420,82.0,49,Retail Store,Retail Store,NonResidential,1.0,0.0,11210.0,Compliant,inconnue,False,0.0,0.3395625612536196,0.6604376167768824
1563,8518313.0,237.54,1.0,1,25842,0,25842,35.0,55,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,1.0,0.0,12921.0,Compliant,inconnue,False,0.0,0.45329585799441746,0.5467041420055826
1565,1208035.375,8.42,1.0,3,26389,0,26389,47.0,24,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,6597.25,Compliant,inconnue,True,0.0,0.0,0.9999996895786268
1566,858780.625,14.9,1.0,3,25859,0,25859,88.0,34,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,6464.75,Compliant,inconnue,False,0.0,0.22482225888596405,0.7751770133379523
1567,1730600.625,34.26,1.0,1,25600,0,25600,1.0,42,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,12800.0,Compliant,inconnue,False,0.0,0.27793356425027294,0.7220666524375027
1568,222255.9063,1.55,1.0,1,23169,0,23169,80.4,51,Other,Other,NonResidential,1.0,0.0,11584.5,Compliant,inconnue,True,0.0,0.0,1.0000004215860967
1569,1294615.25,9.03,1.0,4,41784,8399,33385,89.0,8,Office,Small- and Mid-Sized Office,NonResidential,0.8,20.101,8356.8,Compliant,inconnue,False,0.0,0.0,0.9999998068924338
1570,1388345.125,37.49,1.0,1,56884,0,56884,71.0,56,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,28442.0,Compliant,inconnue,False,0.0,0.43424433099802906,0.5657555789667212
1573,2017967.75,46.44,1.0,1,32810,0,32810,66.0,27,Retail Store,Retail Store,NonResidential,1.0,0.0,16405.0,Compliant,inconnue,False,0.0,0.3477260724310386,0.652274051455976
1576,97690.39844,0.68,1.0,3,30989,0,30989,84.2,36,Self-Storage Facility,Self-Storage Facility,NonResidential,1.0,0.0,7747.25,Compliant,inconnue,True,0.0,0.0,0.9999959214006047
1577,57133.19922,0.4,1.0,3,39952,0,39952,84.2,101,Self-Storage Facility,Self-Storage Facility,NonResidential,1.0,0.0,9988.0,Compliant,inconnue,True,0.0,0.0,0.9999965130606596
1581,657385.8125,4.58,1.0,2,20022,0,20022,80.0,55,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,6674.0,Compliant,inconnue,False,0.0,0.0,1.0000002852206367
1582,520011.8125,14.81,1.0,2,36498,0,36498,89.0,56,Distribution Center,Distribution Center,NonResidential,1.0,0.0,12166.0,Compliant,inconnue,False,0.0,0.4661124885504404,0.5338878720182919
1583,469499.8125,11.08,1.0,1,35946,0,35946,77.2,48,Distribution Center,Distribution Center,NonResidential,1.0,0.0,17973.0,Compliant,inconnue,True,0.0,0.3604687275567336,0.639529541878145
1584,845044.125,5.94,1.0,4,30152,5680,24472,96.0,9,Office,Small- and Mid-Sized Office,NonResidential,0.81,18.838,6030.4,Compliant,inconnue,False,0.0,0.0011549692745334453,0.9988448828041968
1585,727385.8125,5.07,1.0,4,22365,0,22365,71.0,37,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,4473.0,Compliant,inconnue,False,0.0,0.0,1.0000002577724183
1586,904059.875,6.3,1.0,4,30172,0,30172,82.0,22,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,6034.4,Compliant,inconnue,False,0.0,0.0,1.0000001382651784
1590,241478.5938,1.68,1.0,4,42500,0,42500,100.0,89,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,8500.0,Compliant,inconnue,False,0.0,0.0,0.9999975409828645
1591,1121537.75,7.82,1.0,4,23032,0,23032,68.6,115,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,4606.4,Compliant,inconnue,True,0.0,0.0,0.9999993312752959
1593,7240274.0,303.81,1.0,3,45750,4914,40836,53.0,116,Other,Other,NonResidential,0.89,10.741,11437.5,Compliant,inconnue,True,0.0,0.7583503055271112,0.24164955635656882
1595,1686405.0,34.52,1.0,2,23500,0,23500,26.0,48,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,7833.33333,Compliant,inconnue,False,0.0,0.2925874863985816,0.7074125136014184
1596,579888.3125,16.67,1.0,1,22282,0,22282,93.0,50,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,11141.0,Compliant,inconnue,False,0.0,0.47179774812240244,0.5282017129807216
1597,502898.6875,17.39,1.0,2,24000,0,24000,83.0,114,Self-Storage Facility,Self-Storage Facility,NonResidential,1.0,0.0,8000.0,Compliant,inconnue,True,0.0,0.5983312493731653,0.40166937202436026
1599,1995131.75,60.67,1.0,3,27085,0,27085,66.8,107,Other,Mixed Use Property,NonResidential,1.0,0.0,6771.25,Compliant,inconnue,True,0.0,0.5079834953255593,0.4920166299794487
1606,8086943.5,309.14,0.0,2,29258,0,29258,64.2,20,Other - Recreation,Other,Nonresidential COS,1.0,0.0,9752.66667,Compliant,inconnue,True,0.0,0.6774328273716763,0.3225671108002671
1607,2235765.5,44.26,1.0,2,37500,0,37500,58.0,85,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,12500.0,Compliant,inconnue,False,0.0,0.2779848781099807,0.7220148982529697
1609,1164364.75,33.28,1.0,3,23983,0,23983,61.0,86,K-12 School,K-12 School,NonResidential,1.0,0.0,5995.75,Compliant,inconnue,False,0.0,0.46838157888239057,0.5316186358269606
1610,809870.8125,30.49,1.0,1,24100,0,24100,22.0,36,Distribution Center,Distribution Center,NonResidential,1.0,0.0,12050.0,Compliant,inconnue,False,0.0,0.6647504659886727,0.3352497655297338
1613,3846501.25,128.66,3.0,2,31343,0,31343,5.0,12,K-12 School,K-12 School,NonResidential,1.0,0.0,10447.66667,Compliant,inconnue,False,0.0,0.5738633257950976,0.426136609210773
1619,2450442.75,17.08,1.0,3,55912,22850,33062,57.0,20,Parking,Mixed Use Property,NonResidential,0.59,40.868,13978.0,Compliant,inconnue,True,0.0,0.0,1.0000001020223794
1620,1735995.75,67.45,1.0,2,20294,0,20294,47.0,59,Other,Other,NonResidential,1.0,0.0,6764.66667,Compliant,inconnue,True,0.0,0.6910086041397279,0.3089915398698413
1621,1286817.375,8.97,1.0,4,40571,10849,29722,64.0,33,Office,Small- and Mid-Sized Office,NonResidential,0.73,26.741,8114.2,Compliant,inconnue,False,0.0,0.0,0.9999997085833566
1622,1755788.5,12.24,1.0,4,41707,15659,26048,78.0,33,Office,Small- and Mid-Sized Office,NonResidential,0.62,37.545,8341.4,Compliant,inconnue,False,0.0,0.0,0.9999997152276598
1623,2189735.0,42.87,1.0,2,57644,0,57644,70.4,56,Office,Mixed Use Property,NonResidential,1.0,0.0,19214.66667,Compliant,inconnue,True,0.0,0.273195158318244,0.726804841681756
1624,1700057.375,28.28,1.0,2,39497,0,39497,9.0,61,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,13165.66667,Compliant,inconnue,False,0.0,0.2093964622811627,0.7906033171380465
1634,3548858.25,121.9,1.0,1,33087,0,33087,62.0,84,Other - Entertainment/Public Assembly,Other,Nonresidential COS,1.0,0.0,16543.5,Compliant,inconnue,True,0.0,0.5933505515471067,0.4066493780077015
1637,1211349.25,8.44,1.0,2,27574,0,27574,73.0,34,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,9191.33333,Compliant,inconnue,False,0.0,0.0,0.9999997936185621
1643,3936421.5,82.57,1.0,5,43661,0,43661,4.0,18,Senior Care Community,Senior Care Community,NonResidential,1.0,0.0,7276.83333,Compliant,inconnue,False,0.0,0.30350560782172337,0.6964942651593585
1648,2472350.25,17.24,1.0,3,76105,27307,48798,91.0,29,Office,Small- and Mid-Sized Office,NonResidential,0.64,35.881,19026.25,Compliant,inconnue,False,0.0,0.0,0.9999998988816411
1653,1998725.25,44.28,1.0,2,32009,0,32009,64.6,64,Non-Refrigerated Warehouse,Mixed Use Property,NonResidential,1.0,0.0,10669.66667,Compliant,inconnue,True,0.0,0.329075744652748,0.6709241302675293
1657,1459199.75,33.42,1.0,3,28841,0,28841,55.0,28,Medical Office,Medical Office,NonResidential,1.0,0.0,7210.25,Compliant,inconnue,False,0.0,0.34530913262560525,0.6546903533940436
1658,123767.2031,0.86,2.0,2,33344,0,33344,84.2,39,Self-Storage Facility,Self-Storage Facility,NonResidential,1.0,0.0,11114.66667,Compliant,inconnue,True,0.0,0.0,0.9999983590160001
1659,2436063.0,80.19,2.0,1,30498,0,30498,57.0,11,Other - Recreation,Other,Nonresidential COS,1.0,0.0,15249.0,Compliant,inconnue,True,0.0,0.5623159171170861,0.43768408288291394
1664,959352.0,42.96,1.0,2,42975,0,42975,92.0,92,K-12 School,K-12 School,NonResidential,1.0,0.0,14325.0,Compliant,inconnue,False,0.0,0.8194979527847964,0.1805020472152036
1666,1612105.75,52.41,1.0,1,23260,0,23260,62.0,53,Other,Other,NonResidential,1.0,0.0,11630.0,Compliant,inconnue,True,0.0,0.5535164178900794,0.44648373718659584
1668,2619088.5,55.85,1.0,2,30659,0,30659,88.0,28,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,10219.66667,Compliant,inconnue,False,0.0,0.31106241732572226,0.6889373917681667
1669,1012024.313,32.58,1.0,2,27144,0,27144,73.0,96,Other,Other,NonResidential,1.0,0.0,9048.0,Compliant,inconnue,True,0.0,0.5466548509689806,0.45334483974991224
1670,3475804.25,184.6,5.0,1,23166,0,23166,69.0,46,Other,Other,NonResidential,1.0,0.0,11583.0,Compliant,inconnue,True,0.0,0.999999064964605,8.631095954267275e-07
1671,1633105.375,11.39,1.0,2,34759,0,34759,81.0,37,Medical Office,Medical Office,NonResidential,1.0,0.0,11586.33333,Compliant,inconnue,False,0.0,0.0,0.9999997703761155
1672,98960776.0,3278.11,8.0,1,415632,0,415632,85.0,50,Hospital (General Medical & Surgical),Hospital,NonResidential,1.0,0.0,207816.0,Compliant,inconnue,False,0.0,0.5668570343466183,0.43314290502329933
1675,1614026.25,53.21,1.0,2,44719,0,44719,70.6,51,Worship Facility,Worship Facility,NonResidential,1.0,0.0,14906.33333,Compliant,inconnue,True,0.0,0.5634016175387482,0.43659822756909933
1678,5833800.0,129.89,1.0,1,21603,0,21603,16.0,51,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,1.0,0.0,10801.5,Compliant,inconnue,False,0.0,0.3314721108025644,0.6685278891974357
1690,102673696.0,3238.24,1.0,3,591981,0,591981,60.0,52,Medical Office,Medical Office,NonResidential,1.0,0.0,147995.25,Compliant,inconnue,False,0.0,0.53247712052754,0.4675227820765311
1691,436252.5,3.04,1.0,1,42900,0,42900,53.0,37,Distribution Center,Distribution Center,NonResidential,1.0,0.0,21450.0,Compliant,inconnue,False,0.0,0.0,1.0000011461252372
1693,3094090.0,122.71,1.0,1,26232,0,26232,44.8,45,Other,Other,NonResidential,1.0,0.0,13116.0,Compliant,inconnue,True,0.0,0.7084503036433976,0.29154969635660244
1698,313528.0938,2.19,1.0,2,25840,0,25840,92.0,60,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,8613.33333,Compliant,inconnue,False,0.0,0.0,0.9999997008242584
1699,1268459.0,43.63,1.0,1,45145,0,45145,77.6,28,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,22572.5,Compliant,inconnue,True,0.0,0.5943968232319689,0.40560317676803115
1701,1981115.25,19.12,1.0,5,70332,22095,48237,89.0,15,Office,Small- and Mid-Sized Office,NonResidential,0.69,31.415,11722.0,Compliant,inconnue,False,0.0,0.05805366447005039,0.9419462093384017
1726,12250422.0,326.74,1.0,1,45522,0,45522,22.0,22,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,1.0,0.0,22761.0,Compliant,inconnue,False,0.0,0.4269819439689506,0.5730178927713674
1727,326778.6875,2.28,1.0,2,20088,0,20088,83.6,37,Retail Store,Retail Store,NonResidential,1.0,0.0,6696.0,Compliant,inconnue,True,0.0,0.0,0.9999978961296244
1733,2826828.0,23.6,1.0,2,40657,0,40657,57.0,19,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,13552.33333,Compliant,inconnue,False,0.0,0.02986527655732857,0.9701347234426715
1734,269016.6875,2.25,1.0,1,20200,0,20200,76.4,116,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,10100.0,Compliant,inconnue,True,0.0,0.030514835627064956,0.9694863260109097
1745,3652708.75,184.0,1.0,1,44086,0,44086,29.0,112,Residence Hall/Dormitory,Residence Hall,NonResidential,1.0,0.0,22043.0,Compliant,inconnue,False,0.5257671447251303,0.1405233855559932,0.33370960660359245
1746,1403820.0,9.79,1.0,7,54372,20824,33548,94.0,46,Office,Small- and Mid-Sized Office,NonResidential,0.62,38.299,6796.5,Compliant,inconnue,False,0.0,0.0,1.0
1753,14524386.0,712.39,1.0,1,47699,0,47699,47.4,65,Other,Other,NonResidential,1.0,0.0,23849.5,Compliant,inconnue,True,0.5941993692538879,0.007666417017559296,0.39813414487882653
1754,25311526.0,1110.07,1.0,0,274568,0,274568,52.0,71,Medical Office,Medical Office,NonResidential,1.0,0.0,274568.0,Compliant,inconnue,False,0.5253041242949951,0.0,0.4746957966896188
1755,1245923.75,62.23,1.0,3,21282,0,21282,69.0,60,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,5320.5,Compliant,inconnue,False,0.6120296787825098,0.0,0.38796997007240613
1757,3787648.25,26.41,1.0,2,41022,0,41022,62.0,95,Other,Other,NonResidential,1.0,0.0,13674.0,Compliant,inconnue,True,0.0,0.0,0.9999999339959829
1760,3612526.75,38.39,1.0,2,28109,0,28109,57.0,50,Other,Other,NonResidential,1.0,0.0,9369.66667,Compliant,inconnue,True,0.0,0.07923678350617058,0.92076300888291
1762,409578.4063,2.86,1.0,3,33580,12990,20590,100.0,31,Office,Small- and Mid-Sized Office,NonResidential,0.61,38.684000000000005,8395.0,Compliant,inconnue,False,0.0,0.0,1.000001449539309
1766,113130.0,2.69,1.0,1,21936,0,21936,100.0,39,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,10968.0,Compliant,inconnue,False,0.0,0.3650932555467162,0.6349067444532839
1767,1045838.5,44.26,1.0,1,30160,0,30160,80.6,47,Other,Other,NonResidential,1.0,0.0,15080.0,Compliant,inconnue,True,0.0,0.7661230677585498,0.23387645415616273
1773,9546165.0,294.65,1.0,11,111137,0,111137,70.4,107,Office,Mixed Use Property,NonResidential,1.0,0.0,9261.41667,Compliant,inconnue,True,0.0,0.517873826819461,0.4821260684264309
1777,1509292.0,37.65,1.0,1,40189,0,40189,68.4,19,Other,Other,NonResidential,1.0,0.0,20094.5,Compliant,inconnue,True,0.0,0.38962440667544784,0.6103755933245522
1778,3046543.0,21.24,1.0,2,66484,0,66484,69.0,28,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,22161.33333,Compliant,inconnue,False,0.0,0.0,1.0
1779,1356874.75,62.05,1.0,3,25151,0,25151,85.0,57,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,6287.75,Compliant,inconnue,False,0.5519925015186553,0.0,0.44800745241961354
1780,2640980.25,112.34,1.0,6,35770,0,35770,56.0,88,Hotel,Hotel,NonResidential,1.0,0.0,5110.0,Compliant,inconnue,False,0.0,0.770862637083333,0.2291372682548459
1782,3239754.0,101.31,1.0,9,48006,0,48006,85.0,88,Hotel,Hotel,NonResidential,1.0,0.0,4800.6,Compliant,inconnue,False,0.0,0.5266807294627925,0.47331927053720746
1783,5144392.0,146.93,1.0,2,29631,0,29631,68.8,56,Supermarket/Grocery Store,Mixed Use Property,NonResidential,1.0,0.0,9877.0,Compliant,inconnue,True,0.0,0.46791477010305593,0.5320850355105132
1784,1625308.625,46.45,1.0,2,23472,0,23472,62.0,27,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,7824.0,Compliant,inconnue,True,0.0,0.46834489665001316,0.5316553340753976
1785,2796425.0,110.66,1.0,2,21315,0,21315,34.0,43,Office,Small- and Mid-Sized Office,Nonresidential COS,1.0,0.0,7105.0,Compliant,inconnue,False,0.0,0.7065778628069768,0.29342213719302324
1806,2190460.0,24.31,1.0,4,57110,15812,41298,69.0,32,Office,Small- and Mid-Sized Office,NonResidential,0.72,27.687,11422.0,Compliant,inconnue,False,0.0,0.089463400381655,0.910536599618345
1811,1748629.875,22.26,1.0,3,34030,0,34030,50.0,37,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,8507.5,Compliant,inconnue,False,0.0,0.12484059841422988,0.8751594730703088
1817,9313513.0,334.15,1.0,2,20398,0,20398,60.8,114,Restaurant,Restaurant,NonResidential,1.0,0.0,6799.33333,Compliant,inconnue,True,0.0,0.6265046282750666,0.3734953717249334
1818,1642471.5,38.57,1.0,1,41308,0,41308,7.0,64,Distribution Center,Distribution Center,NonResidential,1.0,0.0,20654.0,Compliant,inconnue,False,0.0,0.3578168631845362,0.6421828323961786
1839,769771.3125,5.37,1.0,3,43878,0,43878,69.6,103,Multifamily Housing,Mixed Use Property,NonResidential,1.0,0.0,10969.5,Compliant,inconnue,True,0.0,0.0,0.9999995940352739
1840,873711.125,15.7,1.0,3,34976,0,34976,49.0,104,Other,Other,NonResidential,1.0,0.0,8744.0,Compliant,inconnue,True,0.0,0.2383385011836721,0.7616613557484461
1861,985401.8125,33.8,1.0,1,38255,0,38255,12.0,59,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,19127.5,Compliant,inconnue,False,0.0,0.5922223732463451,0.40777781703136456
1870,2282551.25,59.24,1.0,3,48924,0,48924,71.0,27,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,12231.0,Compliant,inconnue,False,0.0,0.4114597645945518,0.5885401258788823
1875,1602084.375,11.17,1.0,4,50333,18036,32297,88.0,57,Office,Small- and Mid-Sized Office,NonResidential,0.64,35.833,10066.6,Compliant,inconnue,False,0.0,0.0,0.9999997659299311
1876,2520483.25,17.57,1.0,4,57432,21906,35526,46.0,30,Office,Small- and Mid-Sized Office,NonResidential,0.62,38.141999999999996,11486.4,Compliant,inconnue,True,0.0,0.0,0.9999999008126715
1877,666740.3125,4.65,1.0,3,25912,7956,17956,68.2,47,Office,Small- and Mid-Sized Office,NonResidential,0.69,30.703999999999997,6478.0,Compliant,inconnue,True,0.0,0.0,0.9999995313017765
1878,1994967.75,13.91,1.0,3,57132,21908,35224,73.0,16,Office,Small- and Mid-Sized Office,NonResidential,0.62,38.346000000000004,14283.0,Compliant,inconnue,False,0.0,0.0,0.999999624054073
